station_id,Prim_key,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
8,12865,2007,9,26,63,64,64,65,61,59,60,63,68,76,81,83,88,90,90,90,89,87,81,76,72,70,64,64
8,12866,2007,9,27,64,64,66,66,67,65,64,66,71,76,79,83,87,86,88,86,87,84,78,73,74,73,72,72
8,12867,2007,9,28,70,68,68,66,67,67,68,70,71,74,78,80,82,82,83,82,82,80,72,68,66,66,63,61
8,12868,2007,9,29,60,52,49,54,55,53,54,59,62,66,69,71,73,75,77,77,77,74,67,57,54,52,49,49
8,12869,2007,9,30,47,47,47,46,46,44,44,48,60,67,72,75,75,77,78,78,75,74,69,62,61,54,52,51
8,12870,2007,10,1,50,49,49,47,47,47,47,53,62,70,73,75,76,77,79,79,78,75,71,67,65,62,59,58
8,12871,2007,10,2,57,57,56,56,56,54,55,58,67,71,75,78,79,79,81,80,79,78,74,71,68,67,64,63
8,12872,2007,10,3,63,64,64,65,67,67,67,69,71,71,74,75,78,80,81,84,83,82,75,71,71,72,69,67
8,12873,2007,10,4,66,65,66,65,65,66,66,68,70,73,76,81,82,84,87,85,86,83,78,74,72,71,69,64
8,12874,2007,10,5,64,63,64,65,70,70,70,71,72,74,76,79,79,79,79,76,77,75,73,73,72,71,71,68
8,12875,2007,10,6,70,71,71,69,71,71,71,71,72,74,75,75,78,79,81,81,82,81,75,71,70,68,65,65
8,12876,2007,10,7,64,64,65,67,65,65,64,66,70,74,81,85,87,89,89,90,90,89,77,72,72,70,68,67
8,12877,2007,10,8,67,66,65,64,64,63,65,67,72,74,80,84,86,89,90,90,89,87,78,73,72,71,69,69
8,12878,2007,10,9,68,67,66,65,65,66,66,67,74,81,83,87,90,91,93,93,91,89,78,72,72,72,78,79
8,12879,2007,10,10,77,73,72,72,71,70,68,68,68,69,71,74,78,80,81,81,81,79,70,65,64,60,59,59
8,12880,2007,10,11,62,62,64,63,61,60,57,57,59,62,63,64,64,64,66,66,66,64,61,57,55,53,49,51
8,12881,2007,10,12,48,46,47,46,46,46,45,45,54,61,63,66,69,71,71,72,71,68,57,54,50,50,52,52
8,12882,2007,10,13,47,48,50,51,50,47,44,45,56,62,64,66,66,70,70,72,70,68,56,53,49,47,46,45
8,12883,2007,10,14,45,44,42,44,44,42,42,45,55,63,67,70,70,71,72,72,72,70,57,54,49,49,47,46
8,12884,2007,10,15,45,44,43,43,43,41,40,45,54,62,67,71,73,75,75,75,75,73,63,57,57,55,56,56
8,12885,2007,10,16,52,49,49,47,47,46,46,47,57,64,71,75,78,78,78,77,75,71,64,63,63,61,58,62
8,12886,2007,10,17,56,54,53,53,50,49,49,51,59,63,74,78,80,81,83,82,82,78,67,64,62,59,59,63
8,12887,2007,10,18,59,58,57,58,57,56,58,61,64,67,73,76,75,78,80,80,78,77,74,72,72,71,71,72
8,12888,2007,10,19,72,73,73,73,73,73,73,73,74,75,77,78,75,79,81,81,81,78,76,75,74,74,75,74
8,12889,2007,10,20,72,71,69,65,64,60,59,58,63,69,73,74,76,75,75,75,75,73,61,57,51,50,50,47
8,12890,2007,10,21,46,45,44,43,41,42,39,44,54,64,71,75,78,80,80,80,80,74,61,55,53,53,49,51
8,12891,2007,10,22,49,49,49,50,48,48,49,51,58,66,73,78,81,81,81,82,80,78,73,65,69,66,66,64
8,12892,2007,10,23,61,59,58,57,57,57,55,62,67,72,78,80,81,82,82,82,83,80,78,75,75,75,77,75
8,12893,2007,10,24,74,73,73,73,73,73,75,73,77,79,81,82,76,68,67,68,69,67,67,67,67,67,67,66
8,12894,2007,10,25,65,63,61,61,61,61,60,62,61,59,59,60,60,60,59,59,59,58,58,59,62,62,62,62
8,12895,2007,10,26,63,64,64,64,64,64,65,65,66,66,68,68,69,68,68,68,68,68,68,68,68,68,68,68
8,12896,2007,10,27,70,72,72,71,71,71,71,67,66,65,65,66,69,71,73,73,73,70,62,59,56,57,57,55
8,12897,2007,10,28,50,48,48,46,46,46,44,46,54,57,61,61,61,61,62,62,60,57,53,49,45,47,45,44
8,12898,2007,10,29,43,38,39,37,42,37,37,40,45,49,54,55,55,57,59,59,57,54,45,40,38,37,37,35
8,12899,2007,10,30,35,34,33,33,31,31,31,31,40,51,54,60,62,63,65,65,64,57,48,45,42,40,39,38
8,12900,2007,10,31,37,37,37,36,35,35,33,35,43,54,60,64,68,71,71,71,71,65,55,54,52,50,49,53
8,12901,2007,11,1,53,48,46,46,47,46,46,48,54,62,68,72,74,74,75,75,73,69,60,55,62,60,57,58
8,12902,2007,11,2,57,55,53,53,51,50,48,46,51,54,57,59,60,61,61,60,58,55,54,54,53,52,52,52
8,12903,2007,11,3,52,52,52,50,50,50,50,50,51,53,54,57,61,62,62,63,63,55,45,43,40,38,37,36
8,12904,2007,11,4,35,34,34,34,34,32,32,31,42,52,57,60,62,62,63,63,63,57,47,42,40,37,37,36
8,12905,2007,11,5,40,41,38,37,36,35,34,36,42,51,56,60,62,63,64,64,63,58,53,50,50,50,50,52
8,12906,2007,11,6,53,54,56,57,57,56,55,55,55,55,54,55,58,59,59,59,56,54,48,46,39,36,33,32
8,12907,2007,11,7,32,33,35,33,29,28,28,27,38,45,50,51,53,54,54,53,52,49,39,35,36,39,35,34
8,12908,2007,11,8,30,30,28,27,27,26,26,27,35,40,44,46,48,48,51,52,49,44,38,37,34,31,29,29
8,12909,2007,11,9,31,34,34,36,36,36,36,36,39,45,47,48,51,53,55,55,54,51,49,47,47,47,48,46
8,12910,2007,11,10,45,44,44,44,45,45,45,45,45,45,46,46,48,48,48,48,48,45,39,37,36,35,34,31
8,12911,2007,11,11,31,30,30,30,30,28,29,28,34,41,46,48,51,53,53,54,54,46,42,38,37,37,39,43
8,12912,2007,11,12,44,44,43,43,45,45,45,45,46,48,52,56,60,62,64,66,65,62,59,60,58,55,54,55
8,12913,2007,11,13,56,55,56,56,57,55,56,56,58,57,60,63,66,67,66,66,66,63,61,59,57,56,57,57
8,12914,2007,11,14,55,57,55,54,55,54,51,52,54,62,65,70,72,73,75,75,73,72,65,66,65,64,65,64
8,12915,2007,11,15,63,63,61,63,63,63,64,63,61,60,56,54,47,46,45,47,47,45,45,44,43,43,41,39
8,12916,2007,11,16,37,38,38,38,38,36,36,36,41,44,46,46,48,48,48,48,48,45,36,32,31,29,28,29
8,12917,2007,11,17,28,30,30,29,28,30,30,31,34,41,45,48,51,54,54,54,54,50,45,42,43,41,40,37
8,12918,2007,11,18,33,34,31,31,31,31,29,29,36,45,52,55,58,61,63,63,63,53,47,44,43,43,44,45
8,12919,2007,11,19,43,44,42,42,44,44,45,45,46,47,48,49,49,50,52,52,52,50,48,46,45,44,42,45
8,12920,2007,11,20,45,45,45,45,45,45,45,45,46,48,52,58,62,66,70,71,69,64,59,58,59,57,55,53
8,12921,2007,11,21,49,47,46,46,45,45,44,42,49,56,63,69,72,74,74,74,72,68,62,62,64,64,63,62
8,12922,2007,11,22,62,62,60,59,63,63,63,63,63,66,70,72,73,73,75,75,73,72,70,67,64,62,57,55
8,12923,2007,11,23,52,48,46,46,45,43,40,39,40,45,45,46,48,48,49,48,48,44,36,35,36,35,35,31
8,12924,2007,11,24,32,31,31,27,29,28,27,27,30,37,40,43,45,46,46,46,46,39,35,32,31,32,34,33
8,12925,2007,11,25,36,37,37,39,39,39,41,39,40,43,44,46,48,48,50,51,50,48,48,47,48,48,48,47
8,12926,2007,11,26,47,46,46,46,46,46,46,46,46,47,50,52,56,60,63,63,63,64,64,65,64,64,65,65
8,12927,2007,11,27,65,65,65,65,64,64,63,61,61,61,61,62,63,63,63,63,61,55,50,44,41,43,41,39
8,12928,2007,11,28,41,43,44,38,34,32,29,30,34,44,47,49,52,54,52,54,51,45,38,37,37,36,34,31
8,12929,2007,11,29,33,34,33,29,30,33,36,38,39,43,46,51,54,58,61,62,62,52,43,40,42,42,39,45
8,12930,2007,11,30,42,41,31,29,28,27,26,24,30,39,45,46,48,51,53,53,51,44,34,33,32,31,29,29
8,12931,2007,12,1,26,26,27,28,29,28,28,29,33,40,45,46,48,50,51,51,49,43,38,38,39,40,39,39
8,12932,2007,12,2,39,39,38,36,36,36,35,36,36,40,44,47,49,52,53,53,54,53,53,54,54,54,55,55
8,12933,2007,12,3,55,55,55,55,55,55,55,54,55,59,61,61,58,56,55,51,49,46,43,40,38,38,37,36
8,12934,2007,12,4,36,36,36,36,36,36,36,36,36,36,39,43,43,45,45,45,45,43,38,37,35,30,27,24
8,12935,2007,12,5,24,23,22,23,27,28,30,30,31,34,37,38,38,38,39,41,41,41,40,40,39,38,38,37
8,12936,2007,12,6,36,34,31,31,31,29,28,28,28,30,31,34,36,37,38,38,38,30,27,26,28,23,21,20
8,12937,2007,12,7,19,19,19,18,21,25,27,28,30,32,34,39,43,45,47,48,49,46,44,45,46,46,45,46
8,12938,2007,12,8,46,46,45,45,43,42,40,41,43,46,49,52,54,57,60,60,58,52,47,46,45,47,48,45
8,12939,2007,12,9,46,47,48,48,48,48,48,47,47,52,54,56,61,63,65,66,65,62,55,54,54,55,56,59
8,12940,2007,12,10,62,63,63,63,63,63,62,61,62,64,69,72,76,78,80,80,79,73,63,62,61,63,63,64
8,12941,2007,12,11,56,53,51,50,50,49,49,48,50,50,52,52,54,54,54,55,54,54,54,54,54,54,54,54
8,12942,2007,12,12,55,55,55,55,54,58,59,60,61,64,69,72,75,78,78,79,76,71,64,63,59,57,55,55
8,12943,2007,12,13,54,54,54,52,52,51,50,49,49,49,50,52,54,56,61,64,60,57,54,53,53,53,54,53
8,12944,2007,12,14,53,49,46,42,40,38,38,38,43,45,46,47,48,49,51,53,54,49,45,44,42,43,42,42
8,12945,2007,12,15,43,41,40,39,38,38,38,38,38,39,41,42,42,42,40,40,39,40,41,39,39,40,42,42
8,12946,2007,12,16,42,43,41,39,38,38,38,37,37,38,38,40,43,48,50,52,48,46,42,40,39,38,37,37
8,12947,2007,12,17,36,36,36,34,34,29,29,30,32,36,37,39,40,43,43,44,43,38,31,29,31,28,23,27
8,12948,2007,12,18,25,21,20,19,19,17,19,19,20,28,35,37,39,43,43,44,44,37,33,31,33,35,34,34
8,12949,2007,12,19,35,36,35,35,34,34,33,33,32,37,43,46,45,45,46,47,47,45,39,36,36,33,31,29
8,12950,2007,12,20,28,27,28,26,26,26,26,25,31,37,43,45,46,47,49,49,49,43,37,32,31,31,29,30
8,12951,2007,12,21,35,36,37,37,37,37,38,38,38,40,42,44,46,46,47,47,46,46,44,45,45,45,45,45
8,12952,2007,12,22,45,45,45,45,46,46,46,46,46,47,47,49,50,50,52,52,52,50,49,49,47,47,48,49
8,12953,2007,12,23,48,47,47,47,47,47,47,47,48,48,53,56,60,64,68,66,66,66,64,64,64,60,57,55
8,12954,2007,12,24,53,50,47,44,41,39,38,37,37,43,46,48,52,52,54,54,52,49,38,36,35,34,35,37
8,12955,2007,12,25,36,36,36,32,30,33,32,32,34,38,45,48,49,50,52,52,51,45,39,38,37,36,36,31
8,12956,2007,12,26,33,35,38,38,40,40,42,41,40,40,40,40,40,40,40,40,39,39,39,39,38,38,38,39
8,12957,2007,12,27,38,37,37,38,38,38,37,37,36,39,46,51,53,55,56,57,57,54,46,42,38,38,38,40
8,12958,2007,12,28,42,36,36,33,31,31,31,31,31,41,45,51,53,54,55,55,56,55,54,54,52,52,54,54
8,12959,2007,12,29,56,58,60,62,63,63,64,64,59,59,61,61,59,59,57,55,55,54,54,54,53,53,53,52
8,12960,2007,12,30,49,48,48,47,47,47,47,47,47,47,46,45,45,45,45,44,44,44,43,43,45,44,45,46
8,12961,2007,12,31,46,44,43,41,38,37,35,34,36,41,45,49,52,54,55,55,55,48,39,36,33,38,39,39
8,12962,2008,1,1,38,37,37,37,37,37,36,36,34,44,49,54,54,55,54,52,50,47,44,42,40,37,36,36
8,12963,2008,1,2,34,34,32,30,30,29,30,30,29,30,33,31,31,35,36,37,36,36,33,32,31,30,29,29
8,12964,2008,1,3,29,27,27,27,25,22,22,22,22,27,28,30,32,33,34,34,34,30,27,22,19,19,19,18
8,12965,2008,1,4,17,16,16,15,15,14,15,13,16,25,32,36,40,42,44,44,44,41,37,36,36,34,32,32
8,12966,2008,1,5,31,29,27,28,28,29,27,24,28,34,42,47,51,51,51,51,50,48,46,45,45,45,43,41
8,12967,2008,1,6,40,40,42,43,46,46,46,46,47,51,54,55,59,64,66,66,66,63,53,50,51,51,49,50
8,12968,2008,1,7,47,45,44,42,41,40,41,40,41,54,62,64,70,72,73,73,72,68,64,63,62,59,53,54
8,12969,2008,1,8,52,48,48,48,47,46,48,48,49,52,57,65,69,70,70,72,70,67,64,60,62,61,61,61
8,12970,2008,1,9,61,61,61,62,61,62,62,61,63,64,66,66,71,72,72,72,71,65,63,53,46,44,41,39
8,12971,2008,1,10,38,38,38,38,37,38,41,39,38,46,50,53,55,55,56,54,51,50,49,49,48,48,47,47
8,12972,2008,1,11,47,48,49,52,57,59,60,63,64,65,66,68,67,67,72,72,70,68,65,63,63,59,58,55
8,12973,2008,1,12,54,52,50,46,44,41,43,42,45,47,49,52,52,54,54,54,53,50,44,39,37,37,35,34
8,12974,2008,1,13,37,37,36,34,32,30,30,33,35,37,43,46,47,46,46,46,45,45,45,43,42,43,43,42
8,12975,2008,1,14,41,40,40,38,38,37,37,37,35,37,43,45,47,48,48,47,46,45,41,41,38,38,36,35
8,12976,2008,1,15,29,27,26,23,23,21,21,19,22,32,37,39,39,39,40,39,39,38,36,34,29,29,30,30
8,12977,2008,1,16,28,28,28,27,27,25,20,19,22,29,34,37,39,41,43,43,41,37,34,32,32,32,32,30
8,12978,2008,1,17,31,32,34,34,34,34,34,34,36,34,34,36,36,37,37,38,39,39,39,38,38,37,37,36
8,12979,2008,1,18,36,36,36,36,36,34,34,36,36,36,39,43,46,51,54,54,54,49,40,37,36,35,37,38
8,12980,2008,1,19,37,37,37,39,38,38,38,39,38,38,39,39,38,38,38,36,34,34,34,34,34,34,34,34
8,12981,2008,1,20,34,34,34,34,34,34,31,28,27,27,27,27,27,28,29,30,30,29,27,21,19,17,16,14
8,12982,2008,1,21,14,13,11,11,11,11,10,10,11,20,24,27,28,30,32,34,34,32,28,22,21,21,20,18
8,12983,2008,1,22,19,18,20,19,21,23,26,27,27,28,32,32,35,38,41,41,43,43,41,40,40,40,41,41
8,12984,2008,1,23,40,42,40,38,38,37,35,32,33,36,42,45,45,49,49,50,50,48,39,36,34,34,32,29
8,12985,2008,1,24,30,30,28,27,30,30,32,33,34,34,34,35,35,36,37,39,41,39,33,34,34,34,35,34
8,12986,2008,1,25,30,29,28,27,27,22,23,22,21,25,27,28,31,34,35,37,37,36,28,24,22,20,19,19
8,12987,2008,1,26,21,24,26,27,26,27,27,26,28,30,34,37,42,44,45,45,45,44,42,38,34,32,33,35
8,12988,2008,1,27,34,32,31,29,28,27,28,27,29,34,35,39,43,44,45,44,44,43,37,35,35,35,35,34
8,12989,2008,1,28,30,28,27,26,26,25,27,27,29,34,38,41,45,46,46,48,48,47,37,31,31,29,30,30
8,12990,2008,1,29,30,29,30,34,37,42,42,42,43,45,48,52,56,60,60,62,62,59,56,55,55,54,55,56
8,12991,2008,1,30,56,56,57,51,50,51,54,54,54,54,53,50,50,49,50,52,50,49,44,33,29,29,27,28
8,12992,2008,1,31,32,27,27,27,26,28,28,27,28,34,38,40,43,45,46,46,46,44,42,40,39,39,39,38
8,12993,2008,2,1,38,38,38,38,39,40,40,40,40,42,43,46,49,52,51,55,58,54,49,47,46,44,44,43
8,12994,2008,2,2,40,39,35,36,36,30,33,33,32,38,43,46,48,52,52,55,55,54,44,38,37,34,34,33
8,12995,2008,2,3,32,34,36,35,34,38,36,35,35,41,46,51,56,57,59,61,61,58,52,48,50,48,48,45
8,12996,2008,2,4,44,47,48,45,40,37,35,36,38,48,54,59,63,66,68,68,67,66,63,62,63,61,61,57
8,12997,2008,2,5,56,56,55,55,55,54,54,54,54,60,63,67,70,72,73,75,73,70,68,66,64,64,64,64
8,12998,2008,2,6,64,63,63,64,64,64,64,64,65,69,72,75,75,78,77,76,75,74,74,73,73,73,73,72
8,12999,2008,2,7,70,69,67,64,61,58,56,53,55,56,57,58,58,61,61,61,61,58,49,45,44,43,42,42
8,13000,2008,2,8,42,42,39,39,39,38,37,37,39,41,45,47,49,52,54,55,55,55,45,39,37,36,35,33
8,13001,2008,2,9,34,34,33,33,36,37,39,40,42,46,49,55,59,63,63,64,64,63,56,46,44,45,55,55
8,13002,2008,2,10,55,54,50,46,45,43,43,45,46,52,39,55,40,60,60,60,58,41,55,50,46,42,38,35
8,13003,2008,2,11,33,30,28,27,27,24,20,19,23,25,28,30,34,36,37,39,39,39,31,28,27,27,28,27
8,13004,2008,2,12,26,26,24,22,22,21,27,29,32,35,38,39,41,42,42,42,42,41,39,39,38,38,38,38
8,13005,2008,2,13,39,40,45,45,44,44,44,44,45,46,49,50,50,49,44,44,45,45,43,43,41,39,39,38
8,13006,2008,2,14,36,34,32,33,33,31,29,26,29,34,36,37,42,44,45,46,46,46,39,34,32,31,29,29
8,13007,2008,2,15,29,30,36,35,35,32,35,35,39,44,50,54,60,61,63,63,63,61,54,47,50,53,52,51
8,13008,2008,2,16,50,48,47,46,45,45,45,43,43,45,45,45,46,48,49,48,49,47,44,42,38,36,35,35
8,13009,2008,2,17,33,28,29,32,35,37,37,37,40,43,47,52,56,56,55,57,59,60,61,62,62,62,62,63
8,13010,2008,2,18,64,64,64,64,65,66,64,64,63,63,64,66,66,70,72,72,73,66,61,58,56,53,50,47
8,13011,2008,2,19,46,40,36,38,35,36,34,31,37,43,46,48,50,51,52,52,52,52,48,45,42,42,37,33
8,13012,2008,2,20,30,29,28,30,29,27,27,32,33,39,40,43,47,53,55,58,58,54,49,44,40,39,36,34
8,13013,2008,2,21,34,31,30,29,28,27,25,25,27,27,28,30,34,34,34,36,36,34,33,33,33,32,32,32
8,13014,2008,2,22,31,31,31,31,32,34,34,32,34,34,34,35,35,35,35,36,36,36,36,36,36,36,36,37
8,13015,2008,2,23,37,37,37,37,37,38,38,38,39,39,41,42,44,44,44,44,44,45,43,38,35,38,38,37
8,13016,2008,2,24,34,31,28,28,30,30,29,25,32,36,38,38,40,45,45,46,45,45,43,40,39,38,37,36
8,13017,2008,2,25,37,36,36,37,37,37,37,37,38,39,41,43,45,47,48,48,49,49,46,39,36,36,34,35
8,13018,2008,2,26,37,39,40,40,40,40,43,43,45,47,54,58,58,57,58,58,61,61,60,57,56,56,55,54
8,13019,2008,2,27,53,49,47,44,42,38,37,36,37,43,46,45,45,43,45,43,43,41,40,39,38,37,34,31
8,13020,2008,2,28,29,28,27,26,25,22,20,20,25,28,32,34,35,38,37,39,40,39,37,29,26,25,24,22
8,13021,2008,2,29,27,26,26,23,21,24,23,25,29,35,40,45,46,48,51,53,53,52,50,48,48,48,48,48
8,13022,2008,3,1,48,48,46,47,46,46,45,45,48,54,55,57,56,57,57,59,59,57,55,44,40,37,36,36
8,13023,2008,3,2,39,34,28,28,26,26,24,24,33,39,43,46,50,53,54,56,58,57,54,43,38,38,38,36
8,13024,2008,3,3,37,38,38,37,36,36,36,35,40,47,55,61,66,69,70,71,70,71,68,66,64,63,62,61
8,13025,2008,3,4,60,60,60,59,57,57,57,57,61,63,64,68,72,73,75,75,73,72,69,70,69,67,65,66
8,13026,2008,3,5,59,55,55,55,56,55,53,50,52,54,55,57,61,63,63,63,63,63,59,49,46,44,42,45
8,13027,2008,3,6,45,42,41,38,36,37,36,36,41,46,48,51,55,57,59,63,63,61,57,53,50,47,44,43
8,13028,2008,3,7,42,42,44,44,43,43,45,45,46,47,48,50,51,53,52,54,55,55,56,58,58,58,57,57
8,13029,2008,3,8,57,57,57,56,56,58,62,64,65,65,66,66,69,66,65,64,58,53,50,47,43,39,37,36
8,13030,2008,3,9,36,34,34,32,31,29,28,29,32,36,39,40,43,46,47,49,50,51,47,39,35,33,31,29
8,13031,2008,3,10,29,36,30,28,28,27,27,27,37,43,46,48,53,55,57,58,60,60,55,50,46,46,47,47
8,13032,2008,3,11,47,46,44,42,38,35,35,34,45,50,53,55,57,57,60,62,60,59,56,50,44,45,46,45
8,13033,2008,3,12,45,44,43,45,41,41,41,42,48,53,55,57,60,63,64,64,66,64,63,50,44,42,43,40
8,13034,2008,3,13,39,38,35,35,33,32,31,33,41,48,54,57,63,66,69,72,73,73,70,64,63,64,64,62
8,13035,2008,3,14,61,59,57,57,55,54,52,50,54,57,60,63,66,73,73,74,73,72,70,67,66,66,63,63
8,13036,2008,3,15,59,58,59,59,57,55,50,49,56,58,61,62,63,64,66,66,64,63,60,52,52,51,50,50
8,13037,2008,3,16,48,48,48,48,47,46,47,46,46,48,49,51,53,57,58,58,59,57,55,50,48,45,43,41
8,13038,2008,3,17,40,38,38,38,37,36,36,36,37,39,43,46,48,50,54,54,54,52,48,45,45,44,44,41
8,13039,2008,3,18,35,35,35,31,32,33,32,30,40,45,47,52,52,54,55,55,55,54,54,54,52,52,54,54
8,13040,2008,3,19,55,56,55,55,57,56,56,60,62,64,67,70,73,73,75,75,75,74,73,71,71,70,70,70
8,13041,2008,3,20,70,66,65,62,59,56,53,51,49,51,52,54,57,57,59,61,59,58,55,54,50,47,41,40
8,13042,2008,3,21,39,36,33,36,30,29,29,33,44,51,55,57,59,61,62,63,63,63,61,48,43,41,39,41
8,13043,2008,3,22,42,44,49,51,51,49,47,46,53,58,65,69,72,73,73,73,68,61,53,49,48,47,45,43
8,13044,2008,3,23,39,40,39,39,38,37,35,36,40,43,46,47,50,52,54,54,54,53,49,45,44,42,38,35
8,13045,2008,3,24,31,34,33,34,38,37,38,40,42,45,46,47,49,49,49,49,49,48,47,45,45,40,37,38
8,13046,2008,3,25,36,36,33,34,32,30,31,34,39,43,46,48,50,53,54,55,56,55,52,50,48,48,47,46
8,13047,2008,3,26,47,47,48,47,46,46,46,46,50,54,60,64,67,70,72,73,73,73,70,66,64,63,63,61
8,13048,2008,3,27,59,57,55,54,52,49,46,51,58,62,65,69,72,75,77,77,75,75,72,68,65,64,63,63
8,13049,2008,3,28,63,61,60,59,59,58,60,62,64,69,72,78,80,81,81,81,79,78,74,74,66,64,61,57
8,13050,2008,3,29,55,50,47,45,45,45,43,43,43,43,46,46,48,48,51,51,52,52,48,44,38,37,40,39
8,13051,2008,3,30,36,36,42,41,42,42,41,40,38,38,39,43,43,45,45,44,43,43,43,43,43,43,44,44
8,13052,2008,3,31,44,44,44,44,45,46,46,46,48,49,51,55,57,59,59,63,62,63,63,63,62,62,61,61
8,13053,2008,4,1,61,61,61,61,63,63,63,63,64,66,66,70,73,74,75,76,75,75,73,72,70,68,67,66
8,13054,2008,4,2,65,65,64,64,59,52,48,48,52,54,55,56,58,59,61,61,61,59,56,50,47,45,43,37
8,13055,2008,4,3,37,38,43,43,44,45,45,46,49,50,52,54,54,54,54,49,49,47,46,46,46,46,46,46
8,13056,2008,4,4,46,44,43,45,45,43,44,45,46,50,54,60,65,70,70,71,70,71,70,67,67,63,64,64
8,13057,2008,4,5,63,63,63,63,63,62,62,62,62,62,64,64,66,66,67,66,62,61,59,56,55,55,55,54
8,13058,2008,4,6,54,52,52,52,51,50,49,50,50,51,51,52,52,52,52,52,50,49,48,48,46,46,46,46
8,13059,2008,4,7,46,45,45,45,45,45,45,45,46,46,46,48,48,48,51,51,51,50,48,48,48,46,46,46
8,13060,2008,4,8,46,46,46,46,46,46,46,46,46,48,50,51,53,53,54,54,54,53,53,51,51,51,49,49
8,13061,2008,4,9,49,49,49,49,49,50,48,50,51,53,54,59,62,63,67,69,69,69,65,62,57,54,56,55
8,13062,2008,4,10,54,54,54,54,53,53,51,53,54,56,62,69,72,74,76,78,78,77,75,69,67,63,63,62
8,13063,2008,4,11,61,60,58,58,58,58,58,60,63,69,74,77,80,80,81,83,82,81,79,77,75,73,73,72
8,13064,2008,4,12,72,71,70,71,70,70,68,69,71,74,75,71,73,75,75,74,74,74,72,70,67,66,64,64
8,13065,2008,4,13,63,63,60,56,51,49,47,52,56,59,61,63,62,60,61,60,59,57,56,55,52,54,49,45
8,13066,2008,4,14,41,40,38,39,42,42,41,45,46,48,51,53,53,54,54,54,54,54,54,49,45,45,43,40
8,13067,2008,4,15,37,37,35,34,38,41,39,44,48,52,54,55,57,59,61,60,60,59,57,53,44,39,37,36
8,13068,2008,4,16,32,31,31,30,29,29,30,39,51,56,62,62,64,64,66,67,66,67,63,56,53,46,42,41
8,13069,2008,4,17,37,36,35,34,34,33,33,44,55,62,66,70,72,73,75,77,77,77,75,61,54,52,48,48
8,13070,2008,4,18,47,46,45,42,40,42,41,50,63,69,74,80,82,84,85,86,87,86,81,67,65,61,57,55
8,13071,2008,4,19,58,63,63,58,54,52,49,57,65,71,74,78,80,81,82,82,81,79,79,75,72,72,71,69
8,13072,2008,4,20,68,68,66,65,63,61,59,60,59,60,62,62,63,64,65,64,64,63,58,57,57,57,56,57
8,13073,2008,4,21,55,55,55,55,55,55,56,56,57,57,56,56,56,58,58,60,60,61,61,60,60,60,60,60
8,13074,2008,4,22,59,60,60,60,60,60,59,61,61,61,61,62,68,69,71,65,66,68,66,65,64,63,63,63
8,13075,2008,4,23,61,61,61,61,61,61,61,61,62,63,65,67,71,71,73,75,75,73,71,66,63,62,57,54
8,13076,2008,4,24,53,52,52,49,49,49,49,56,62,69,72,73,77,77,78,79,80,79,76,68,64,63,59,59
8,13077,2008,4,25,58,56,55,53,55,56,56,61,65,71,76,78,80,80,80,81,80,80,78,71,68,63,62,60
8,13078,2008,4,26,60,58,58,62,63,62,63,65,66,70,73,74,79,80,82,83,84,83,80,73,70,67,69,65
8,13079,2008,4,27,64,64,63,63,63,63,63,62,61,61,61,62,61,62,61,61,59,60,58,58,57,58,57,58
8,13080,2008,4,28,57,57,57,58,58,59,61,62,64,65,65,66,69,70,67,65,63,63,63,63,61,61,61,58
8,13081,2008,4,29,58,58,55,54,52,49,49,52,53,54,55,57,59,60,61,62,63,63,59,56,55,53,49,48
8,13082,2008,4,30,46,46,45,44,43,41,42,46,52,55,57,58,61,63,62,63,63,63,63,54,48,48,47,49
8,13083,2008,5,1,47,45,44,45,46,46,48,50,54,62,67,71,72,74,77,78,78,75,73,72,69,66,66,64
8,13084,2008,5,2,63,63,62,61,59,58,58,63,66,71,74,76,78,80,81,82,81,81,79,74,72,68,65,66
8,13085,2008,5,3,65,65,64,63,63,61,61,64,69,72,75,77,79,81,82,81,81,79,77,73,72,72,72,71
8,13086,2008,5,4,69,67,66,67,67,65,64,66,70,73,75,76,79,81,80,80,79,78,73,71,70,66,64,64
8,13087,2008,5,5,62,61,61,60,57,55,55,58,63,65,70,72,73,73,74,75,75,73,72,65,63,61,55,55
8,13088,2008,5,6,53,52,52,52,54,54,53,58,63,68,71,74,75,78,79,79,77,76,75,67,61,59,57,57
8,13089,2008,5,7,55,55,54,51,49,48,51,59,66,73,78,80,82,82,82,82,82,81,79,75,72,72,72,72
8,13090,2008,5,8,70,69,68,69,68,68,68,66,66,68,70,70,69,69,71,72,73,73,73,72,70,69,70,70
8,13091,2008,5,9,69,67,68,68,68,69,66,68,69,74,74,78,76,76,76,74,72,73,70,68,64,62,60,57
8,13092,2008,5,10,55,55,54,55,55,54,54,56,60,64,68,70,70,65,63,62,63,65,64,61,54,52,49,47
8,13093,2008,5,11,45,46,45,45,45,45,49,51,54,55,56,58,61,61,62,63,62,58,56,56,56,55,55,55
8,13094,2008,5,12,54,54,54,52,52,52,52,52,52,50,49,51,53,53,53,52,52,53,52,52,50,49,48,48
8,13095,2008,5,13,48,48,48,46,46,46,48,52,55,60,63,66,68,69,70,71,71,71,70,61,54,50,51,49
